0001. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932000, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0370
2154. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c02d0
2155. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c21d0
2156. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c0310
2157. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c21d0
2158. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c2450
2159. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2450, New Node: 1dd6d5c0170
2160. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c2250
2161. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2250, New Node: 1dd6d5c0170
2162. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c2190
2163. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2190, New Node: 1dd6d5c0170
2164. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c2070
2165. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2030, New Node: 1dd6d5c2410
2166. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2410, New Node: 1dd6d5c0370
2167. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c1ed0
2168. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1ed0, New Node: 1dd6d5c02d0
2169. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1dd0
2170. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c0310
2171. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c1dd0
2172. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c0150
2173. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1dd0
2174. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c0310
2175. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c1dd0
2176. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c02d0
2177. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1ed0
2178. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1ed0, New Node: 1dd6d5c0370
2179. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c2410
2180. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2410, New Node: 1dd6d5c2030
2181. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2030, New Node: 1dd6d5c2050
2182. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2050, New Node: 1dd6d5c1d90
2183. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1d90, New Node: 1dd6d5c2050
2184. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2050, New Node: 1dd6d5c23b0
2185. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0390
2186. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0390, New Node: 1dd6d5c02d0
2187. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0390
2188. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0170
2189. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0370
2190. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0310
2191. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0250
2192. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0390
2193. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0310
2194. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0450
2195. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0450, New Node: 1dd6d5c0370
2196. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c02d0
2197. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0370
2198. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0450
2199. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0450, New Node: 1dd6d5c0310
2200. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0390
2201. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0250
2202. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0310
2203. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c03b0
2204. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c02d0
2205. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c03d0
2206. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c0170
2207. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c03d0
2208. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c02d0
2209. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c03b0
2210. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0310
2211. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2250, New Node: 1dd6d5c2070
2212. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2070, New Node: 1dd6d5c2010
2213. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2010, New Node: 1dd6d5c2070
2214. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2070, New Node: 1dd6d5c0250
2215. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c2270
2216. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2270, New Node: 1dd6d5c0310
2217. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c1e30
2218. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c02d0
2219. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2290
2220. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2290, New Node: 1dd6d5c0370
2221. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c22b0
2222. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c22b0, New Node: 1dd6d5c0170
2223. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c22b0
2224. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c22b0, New Node: 1dd6d5c0370
2225. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c2290
2226. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2290, New Node: 1dd6d5c02d0
2227. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1e30
2228. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c0310
2229. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2270
2230. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2270, New Node: 1dd6d5c0250
2231. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c2070
2232. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2070, New Node: 0
2233. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 0, New Node: 1dd6d5c0250
2234. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0450
2235. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0450, New Node: 1dd6d5c02d0
2236. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0310
2237. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0170
2238. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0310
2239. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c02d0
2240. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0450
2241. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0450, New Node: 1dd6d5c0250
2242. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 0
2243. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 0, New Node: 1dd6d5c0310
2244. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0250
2245. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c02d0
2246. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0370
2247. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c03b0
2248. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0370
2249. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c02d0
2250. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0250
2251. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0310
2252. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 0
2253. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 0, New Node: 1dd6d5c0170
2254. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0150
2255. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c02d0
2256. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0370
2257. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0390
2258. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0370
2259. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c02d0
2260. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0150
2261. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c20b0, New Node: 1dd6d5c1ff0
2262. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1ff0, New Node: 1dd6d5c0150
2263. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1ff0
2264. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1ff0, New Node: 1dd6d5c20b0
2265. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c20b0, New Node: 1dd6d5c2510
2266. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2510, New Node: 1dd6d5c23d0
2267. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c0370
2268. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0370, New Node: 1dd6d5c2170
2269. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2170, New Node: 1dd6d5c2290
2270. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2290, New Node: 1dd6d5c21d0
2271. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c2090
2272. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2090, New Node: 1dd6d5c21d0
2273. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c1e10
2274. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e10, New Node: 1dd6d5c21d0
2275. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c1dd0
2276. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c0150
2277. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c23d0
2278. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c0170
2279. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c1ed0
2280. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1ed0, New Node: 1dd6d5c0170
2281. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0310
2282. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0170
2283. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0250
2284. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0170
2285. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0390
2286. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0170
2287. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c23d0
2288. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c0150
2289. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1dd0
2290. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c20d0
2291. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c20d0, New Node: 1dd6d5c1dd0
2292. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c2490
2293. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2490, New Node: 1dd6d5c1dd0
2294. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c2150
2295. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2150, New Node: 1dd6d5c1dd0
2296. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1dd0, New Node: 1dd6d5c1e30
2297. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c0150
2298. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c22b0
2299. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c22b0, New Node: 1dd6d5c0150
2300. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0170
2301. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0150
2302. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c03d0
2303. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c0150
2304. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0250
2305. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0150
2306. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0170
2307. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0150
2308. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1e30
2309. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c2470
2310. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2470, New Node: 1dd6d5c1e30
2311. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c2230
2312. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2230, New Node: 1dd6d5c1e30
2313. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c2330
2314. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c2330, New Node: 1dd6d5c1e30
2315. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c1df0
2316. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1df0, New Node: 1dd6d5c1e30
2317. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c1f70
2318. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1f70, New Node: 1dd6d5c1e30
2319. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c0150
2320. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0150, New Node: 1dd6d5c1e30
2321. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c0170
2322. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0170, New Node: 1dd6d5c1e30
2323. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c03b0
2324. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c1e30
2325. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c0250
2326. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c0250, New Node: 1dd6d5c1e30
2327. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c1e30, New Node: 1dd6d5c02d0
2328. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932031, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1e30
2329. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c0250, New Node: 1dd6d5c1f30
2330. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c1f30, New Node: 1dd6d5c02d0
2331. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1f30
2332. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c1f30, New Node: 1dd6d5c0310
2333. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c0310, New Node: 1dd6d5c1f30
2334. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c1f30, New Node: 1dd6d5c0250
2335. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c0250, New Node: 1dd6d5c1f30
2336. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c1f30, New Node: 1dd6d5c02d0
2337. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c1ed0
2338. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932046, Old Node: 1dd6d5c1ed0, New Node: 1dd6d5c03f0
